ticker,session_date,strategy,signal_time,signal_bar_start,entry_time,entry_bar_start,entry_open,entry_fill,stop_price,target_price,risk_per_share,exit_time,exit_bar_start,raw_exit_price,exit_fill,profit,net_r,exit_type,holding_minutes,opening_gap_pct,fallback_reason,same_bar_ambiguity,entry_bar_index,exit_bar_index,status,rejection_reason
COST,2025-04-10,baseline_a,2025-04-10T14:00:00+00:00,2025-04-10T13:55:00+00:00,2025-04-10T14:00:00+00:00,2025-04-10T14:00:00+00:00,980.55,981.040275,979.9190725,982.7220787499999,1.1212024999999812,2025-04-10T14:05:00+00:00,2025-04-10T14:00:00+00:00,979.9190725,979.4291129637501,-1.6111620362498797,-1.4369946876232498,stop,5.0,0.021907843261646503,,True,6,6,executed,
COST,2025-04-11,baseline_a,2025-04-11T14:50:00+00:00,2025-04-11T14:45:00+00:00,2025-04-11T14:50:00+00:00,2025-04-11T14:50:00+00:00,954.93,955.4074649999999,953.72172,957.9360824999997,1.6857449999998835,2025-04-11T14:55:00+00:00,2025-04-11T14:50:00+00:00,953.72172,953.24485914,-2.1626058599998714,-1.2828784068764973,stop,5.0,0.019920065977288622,,False,16,16,executed,
COST,2025-04-14,baseline_a,2025-04-14T14:30:00+00:00,2025-04-14T14:25:00+00:00,2025-04-14T14:30:00+00:00,2025-04-14T14:30:00+00:00,978.72,979.20936,973.6108825,987.6070762499999,5.5984774999999445,2025-04-14T16:15:00+00:00,2025-04-14T16:10:00+00:00,973.6108825,973.12407705875,-6.085282941249943,-1.0869531834771156,stop,105.0,0.025608492461248945,,False,12,32,executed,
COST,2025-04-17,baseline_a,2025-04-17T14:00:00+00:00,2025-04-17T13:55:00+00:00,2025-04-17T14:00:00+00:00,2025-04-17T14:00:00+00:00,981.11,981.600555,977.26959375,988.096996875,4.330961249999973,2025-04-17T14:40:00+00:00,2025-04-17T14:35:00+00:00,977.26959375,976.780958953125,-4.819596046874949,-1.1128236362943629,stop,40.0,0.029071242783734068,,False,6,13,executed,
COST,2025-04-21,baseline_a,2025-04-21T14:25:00+00:00,2025-04-21T14:20:00+00:00,2025-04-21T14:25:00+00:00,2025-04-21T14:25:00+00:00,974.34,974.82717,972.07113,978.96123,2.7560399999999845,2025-04-21T15:00:00+00:00,2025-04-21T14:55:00+00:00,972.07113,971.5850944350001,-3.2420755649999364,-1.1763528704227642,stop,35.0,0.049927044344350725,,False,11,17,executed,
COST,2025-04-22,baseline_a,2025-04-22T14:05:00+00:00,2025-04-22T14:00:00+00:00,2025-04-22T14:05:00+00:00,2025-04-22T14:05:00+00:00,978.74,979.2293699999999,975.4508900000001,984.8970899999997,3.7784799999998313,2025-04-22T14:50:00+00:00,2025-04-22T14:45:00+00:00,984.8970899999997,984.4046414549997,5.175271454999802,1.369670199392357,target,45.0,0.025925690964071966,,False,7,15,executed,
COST,2025-04-23,baseline_a,2025-04-23T14:10:00+00:00,2025-04-23T14:05:00+00:00,2025-04-23T14:10:00+00:00,2025-04-23T14:10:00+00:00,985.34,985.83267,983.50706,989.321085,2.3256099999999833,2025-04-23T14:20:00+00:00,2025-04-23T14:15:00+00:00,983.50706,983.01530647,-2.817363529999966,-1.2114514170475643,stop,10.0,0.05153418342532091,,False,8,9,executed,
COST,2025-04-29,baseline_a,2025-04-29T14:05:00+00:00,2025-04-29T14:00:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:05:00+00:00,983.38,983.87169,976.97843,994.2115799999999,6.893259999999941,2025-04-29T19:45:00+00:00,2025-04-29T19:40:00+00:00,990.435,989.9397825,6.068092500000034,0.8802935766241352,time,340.0,0.03406711920319739,,False,7,74,executed,
COST,2025-04-30,baseline_a,2025-04-30T14:35:00+00:00,2025-04-30T14:30:00+00:00,2025-04-30T14:35:00+00:00,2025-04-30T14:35:00+00:00,982.21,982.701105,979.519375,987.4737,3.181730000000016,2025-04-30T15:25:00+00:00,2025-04-30T15:20:00+00:00,987.4737,986.9799631500001,4.278858150000133,1.3448212607606904,target,50.0,0.046755059316120055,,False,13,22,executed,
CRM,2025-04-01,baseline_a,2025-04-01T14:55:00+00:00,2025-04-01T14:50:00+00:00,2025-04-01T14:55:00+00:00,2025-04-01T14:55:00+00:00,268.09,268.22404499999993,267.28598500000004,269.63113499999974,0.9380599999998935,2025-04-01T15:20:00+00:00,2025-04-01T15:15:00+00:00,269.63113499999974,269.4963194324998,1.2722744324998416,1.356282575208394,target,25.0,0.001863168877627068,,False,17,21,executed,
CRM,2025-04-02,baseline_a,2025-04-02T14:25:00+00:00,2025-04-02T14:20:00+00:00,2025-04-02T14:25:00+00:00,2025-04-02T14:25:00+00:00,270.5,270.63525,269.634735,272.13602249999997,1.0005150000000071,2025-04-02T15:35:00+00:00,2025-04-02T15:30:00+00:00,272.13602249999997,271.99995448875,1.3647044887500215,1.3640020277057432,target,70.0,-0.008943210612610053,,False,11,24,executed,
CRM,2025-04-03,baseline_a,2025-04-03T15:00:00+00:00,2025-04-03T14:55:00+00:00,2025-04-03T15:00:00+00:00,2025-04-03T15:00:00+00:00,255.175,255.3025875,254.87237,255.94791375,0.4302174999999977,2025-04-03T15:05:00+00:00,2025-04-03T15:00:00+00:00,254.87237,254.744933815,-0.5576536849999911,-1.2962133920633032,stop,5.0,-0.0306304963481891,,False,18,18,executed,
CRM,2025-04-04,baseline_a,2025-04-04T14:55:00+00:00,2025-04-04T14:50:00+00:00,2025-04-04T14:55:00+00:00,2025-04-04T14:55:00+00:00,242.6795,242.80083974999997,240.6685875,245.9992181249999,2.132252249999965,2025-04-04T15:05:00+00:00,2025-04-04T15:00:00+00:00,245.9992181249999,245.87621851593744,3.0753787659374723,1.4423147007759156,target,10.0,-0.07698613802355055,,False,17,18,executed,
CRM,2025-04-07,baseline_a,2025-04-07T14:10:00+00:00,2025-04-07T14:05:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:10:00+00:00,239.26,239.37963,238.89028499999998,240.1136475,0.48934500000001435,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,240.1136475,239.99359067625002,0.6139606762500307,1.254658116972714,target,5.0,-0.14294231629154872,,False,8,8,executed,
CRM,2025-04-08,baseline_a,2025-04-08T14:00:00+00:00,2025-04-08T13:55:00+00:00,2025-04-08T14:00:00+00:00,2025-04-08T14:00:00+00:00,255.13,255.25756499999997,253.34241,258.1302974999999,1.9151549999999702,2025-04-08T14:50:00+00:00,2025-04-08T14:45:00+00:00,253.34241,253.21573879500002,-2.04182620499995,-1.0661414898532922,stop,50.0,-0.05369652705321219,,False,6,15,executed,
CRM,2025-04-10,baseline_a,2025-04-10T14:55:00+00:00,2025-04-10T14:50:00+00:00,2025-04-10T14:55:00+00:00,2025-04-10T14:55:00+00:00,258.3,258.42915,257.3609075,260.03151375,1.0682424999999967,2025-04-10T15:00:00+00:00,2025-04-10T14:55:00+00:00,257.3609075,257.23222704625,-1.1969229537500041,-1.1204599646147835,stop,5.0,-0.031152183633924628,,False,17,17,executed,
CRM,2025-04-11,baseline_a,2025-04-11T15:05:00+00:00,2025-04-11T15:00:00+00:00,2025-04-11T15:05:00+00:00,2025-04-11T15:05:00+00:00,250.325,250.45016249999998,249.644755,251.65827374999992,0.8054074999999727,2025-04-11T15:15:00+00:00,2025-04-11T15:15:00+00:00,249.61,249.48519500000003,-0.9649674999999434,-1.198110894174658,gap_stop,10.0,-0.05250409897153079,,False,19,21,executed,
CRM,2025-04-15,baseline_a,2025-04-15T14:45:00+00:00,2025-04-15T14:40:00+00:00,2025-04-15T14:45:00+00:00,2025-04-15T14:45:00+00:00,255.98,256.10799,254.15204500000002,259.0419074999999,1.9559449999999572,2025-04-15T19:45:00+00:00,2025-04-15T19:40:00+00:00,254.95,254.822525,-1.2854649999999594,-0.6572091751046106,time,300.0,-0.052131465196005394,,False,15,74,executed,
CRM,2025-04-16,baseline_a,2025-04-16T14:05:00+00:00,2025-04-16T14:00:00+00:00,2025-04-16T14:05:00+00:00,2025-04-16T14:05:00+00:00,252.41,252.536205,251.65379000000001,253.85982749999997,0.8824149999999804,2025-04-16T14:30:00+00:00,2025-04-16T14:25:00+00:00,253.85982749999997,253.73289758624998,1.1966925862499806,1.3561562147629032,target,25.0,-0.06122372931882548,,False,7,11,executed,
CRM,2025-04-21,baseline_a,2025-04-21T15:05:00+00:00,2025-04-21T15:00:00+00:00,2025-04-21T15:05:00+00:00,2025-04-21T15:05:00+00:00,234.915,235.0324575,234.252535,236.20234125,0.7799224999999979,2025-04-21T15:35:00+00:00,2025-04-21T15:30:00+00:00,234.252535,234.1354087325,-0.8970487674999958,-1.1501768028233552,stop,30.0,-0.10407661350424804,,False,19,24,executed,
CRM,2025-04-22,baseline_a,2025-04-22T14:00:00+00:00,2025-04-22T13:55:00+00:00,2025-04-22T14:00:00+00:00,2025-04-22T14:00:00+00:00,237.235,237.3536175,235.47842500000002,240.16640625000002,1.8751924999999972,2025-04-22T15:15:00+00:00,2025-04-22T15:10:00+00:00,240.16640625000002,240.04632304687505,2.6927055468750325,1.4359621995475327,target,75.0,-0.1122745565658072,,False,6,20,executed,
CRM,2025-04-23,baseline_a,2025-04-23T14:00:00+00:00,2025-04-23T13:55:00+00:00,2025-04-23T14:00:00+00:00,2025-04-23T14:00:00+00:00,254.18,254.30709,253.673105,255.25806749999998,0.6339849999999956,2025-04-23T14:05:00+00:00,2025-04-23T14:00:00+00:00,253.673105,253.5462684475,-0.7608215524999764,-1.200062387122695,stop,5.0,-0.05868981964525264,,True,6,6,executed,
CRM,2025-04-24,baseline_a,2025-04-24T14:45:00+00:00,2025-04-24T14:40:00+00:00,2025-04-24T14:45:00+00:00,2025-04-24T14:45:00+00:00,262.27,262.40113499999995,261.98889,263.0195024999998,0.4122449999999276,2025-04-24T14:50:00+00:00,2025-04-24T14:45:00+00:00,261.98889,261.857895555,-0.5432394449999265,-1.3177587235746264,stop,5.0,-0.03785959159338211,,False,15,15,executed,
CRM,2025-04-25,baseline_a,2025-04-25T14:45:00+00:00,2025-04-25T14:40:00+00:00,2025-04-25T14:45:00+00:00,2025-04-25T14:45:00+00:00,266.635,266.76831749999997,265.5498825,268.59596999999985,1.2184349999999426,2025-04-25T17:10:00+00:00,2025-04-25T17:05:00+00:00,268.59596999999985,268.46167201499986,1.6933545149998963,1.3897782934665994,target,145.0,-0.013563869429125004,,False,15,43,executed,
CRM,2025-04-29,baseline_a,2025-04-29T14:10:00+00:00,2025-04-29T14:05:00+00:00,2025-04-29T14:10:00+00:00,2025-04-29T14:10:00+00:00,266.88,267.01344,265.796595,268.83870749999994,1.216844999999978,2025-04-29T14:25:00+00:00,2025-04-29T14:20:00+00:00,265.796595,265.66369670250003,-1.3497432974999697,-1.1092154691024692,stop,15.0,-0.011029959755552378,,False,8,10,executed,
CRM,2025-04-30,baseline_a,2025-04-30T14:35:00+00:00,2025-04-30T14:30:00+00:00,2025-04-30T14:35:00+00:00,2025-04-30T14:35:00+00:00,265.12,265.25256,264.452425,266.45276250000006,0.8001350000000116,2025-04-30T14:55:00+00:00,2025-04-30T14:50:00+00:00,264.452425,264.32019878750003,-0.932361212499984,-1.1652548788641548,stop,20.0,-0.013265762408704734,,False,13,16,executed,
CRWD,2025-04-01,baseline_a,2025-04-01T14:55:00+00:00,2025-04-01T14:50:00+00:00,2025-04-01T14:55:00+00:00,2025-04-01T14:55:00+00:00,357.7449,357.92377244999994,355.646415,361.3398086249999,2.277357449999954,2025-04-01T15:15:00+00:00,2025-04-01T15:10:00+00:00,361.3398086249999,361.1591387206874,3.23536627068745,1.4206668657515822,target,20.0,0.01803845935674177,,False,17,20,executed,
CRWD,2025-04-03,baseline_a,2025-04-03T15:20:00+00:00,2025-04-03T15:15:00+00:00,2025-04-03T15:20:00+00:00,2025-04-03T15:20:00+00:00,346.75,346.92337499999996,344.71662499999996,350.23349999999994,2.2067499999999995,2025-04-03T15:40:00+00:00,2025-04-03T15:35:00+00:00,350.23349999999994,350.05838324999996,3.1350082499999985,1.4206449529851588,target,20.0,-0.001474842588915939,,False,22,25,executed,
CRWD,2025-04-04,baseline_a,2025-04-04T14:55:00+00:00,2025-04-04T14:50:00+00:00,2025-04-04T14:55:00+00:00,2025-04-04T14:55:00+00:00,316.78,316.93838999999997,310.15171,327.1184099999999,6.78667999999999,2025-04-04T15:20:00+00:00,2025-04-04T15:15:00+00:00,327.1184099999999,326.95485079499997,10.016460795,1.4758999680256053,target,25.0,-0.06965794996880141,,False,17,21,executed,
CRWD,2025-04-07,baseline_a,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,334.86,335.02743,317.35256999999996,361.53972,17.674860000000024,2025-04-07T14:30:00+00:00,2025-04-07T14:25:00+00:00,317.35256999999996,317.193893715,-17.83353628499998,-1.008977512976055,stop,15.0,-0.14496000907595427,,False,9,11,executed,
CRWD,2025-04-08,baseline_a,2025-04-08T14:00:00+00:00,2025-04-08T13:55:00+00:00,2025-04-08T14:00:00+00:00,2025-04-08T14:00:00+00:00,346.66,346.83333,342.71675250000004,353.0081962499999,4.1165774999999485,2025-04-08T15:15:00+00:00,2025-04-08T15:10:00+00:00,342.71675250000004,342.54539412375004,-4.287935876249946,-1.0416264181228216,stop,75.0,-0.027993646831924682,,False,6,20,executed,
CRWD,2025-04-09,baseline_a,2025-04-09T14:00:00+00:00,2025-04-09T13:55:00+00:00,2025-04-09T14:00:00+00:00,2025-04-09T14:00:00+00:00,334.42,334.58720999999997,333.633055,336.0184424999999,0.9541549999999575,2025-04-09T14:05:00+00:00,2025-04-09T14:00:00+00:00,336.0184424999999,335.8504332787499,1.2632232787499333,1.3239183138483681,target,5.0,-0.07935787622667186,,False,6,6,executed,
CRWD,2025-04-10,baseline_a,2025-04-10T14:45:00+00:00,2025-04-10T14:40:00+00:00,2025-04-10T14:45:00+00:00,2025-04-10T14:45:00+00:00,374.16,374.34708,371.810905,378.15134250000006,2.5361750000000143,2025-04-10T14:55:00+00:00,2025-04-10T14:50:00+00:00,371.810905,371.6249995475,-2.722080452499995,-1.0733015081766752,stop,10.0,0.04657099098077037,,False,15,16,executed,
CRWD,2025-04-15,baseline_a,2025-04-15T14:20:00+00:00,2025-04-15T14:15:00+00:00,2025-04-15T14:20:00+00:00,2025-04-15T14:20:00+00:00,388.525,388.71926249999996,387.70574,390.2395462499999,1.013522499999965,2025-04-15T14:25:00+00:00,2025-04-15T14:20:00+00:00,387.70574,387.51188713,-1.2073753699999656,-1.1912664691706472,stop,5.0,0.08741278575075159,,True,10,10,executed,
CRWD,2025-04-17,baseline_a,2025-04-17T14:55:00+00:00,2025-04-17T14:50:00+00:00,2025-04-17T14:55:00+00:00,2025-04-17T14:55:00+00:00,375.63,375.817815,375.111955,376.8766049999999,0.7058599999999728,2025-04-17T15:00:00+00:00,2025-04-17T14:55:00+00:00,375.111955,374.92439902250004,-0.8934159774999557,-1.2657127156943162,stop,5.0,0.08854728004991783,,False,17,17,executed,
CRWD,2025-04-21,baseline_a,2025-04-21T14:55:00+00:00,2025-04-21T14:50:00+00:00,2025-04-21T14:55:00+00:00,2025-04-21T14:55:00+00:00,362.985,363.1664925,361.643615,365.45080874999996,1.5228774999999928,2025-04-21T15:10:00+00:00,2025-04-21T15:05:00+00:00,365.45080874999996,365.268083345625,2.101590845624969,1.3800130644946682,target,15.0,0.03650235407567078,,False,17,19,executed,
CRWD,2025-04-23,baseline_a,2025-04-23T15:00:00+00:00,2025-04-23T14:55:00+00:00,2025-04-23T15:00:00+00:00,2025-04-23T15:00:00+00:00,393.27,393.46663499999994,392.6534275,394.6864462499998,0.813207499999919,2025-04-23T15:05:00+00:00,2025-04-23T15:00:00+00:00,392.6534275,392.45710078625007,-1.0095342137498733,-1.2414226550418852,stop,5.0,0.08486017357762782,,False,18,18,executed,
CRWD,2025-04-24,baseline_a,2025-04-24T14:15:00+00:00,2025-04-24T14:10:00+00:00,2025-04-24T14:15:00+00:00,2025-04-24T14:15:00+00:00,401.4375,401.63821874999996,400.3998425,403.49578312499995,1.2383762499999875,2025-04-24T14:20:00+00:00,2025-04-24T14:15:00+00:00,400.3998425,400.19964257875,-1.438576171249963,-1.1616632435013006,stop,5.0,0.09643201542912247,,False,9,9,executed,
CRWD,2025-04-25,baseline_a,2025-04-25T15:25:00+00:00,2025-04-25T15:20:00+00:00,2025-04-25T15:25:00+00:00,2025-04-25T15:25:00+00:00,417.59,417.7987949999999,417.021055,418.9654049999998,0.7777399999999375,2025-04-25T15:30:00+00:00,2025-04-25T15:25:00+00:00,417.021055,416.8125444725,-0.9862505274999194,-1.2680979858307386,stop,5.0,0.1756480798683987,,False,23,23,executed,
CRWD,2025-04-28,baseline_a,2025-04-28T14:50:00+00:00,2025-04-28T14:45:00+00:00,2025-04-28T14:50:00+00:00,2025-04-28T14:50:00+00:00,424.69,424.90234499999997,423.8377853,426.4991845499999,1.0645596999999611,2025-04-28T14:55:00+00:00,2025-04-28T14:50:00+00:00,423.8377853,423.62586640735003,-1.2764785926499371,-1.1990671755186522,stop,5.0,0.20494639514436438,,False,16,16,executed,
CRWD,2025-04-29,baseline_a,2025-04-29T14:50:00+00:00,2025-04-29T14:45:00+00:00,2025-04-29T14:50:00+00:00,2025-04-29T14:50:00+00:00,428.015,428.22900749999997,427.06599,429.9735337499999,1.1630174999999667,2025-04-29T15:00:00+00:00,2025-04-29T14:55:00+00:00,429.9735337499999,429.7585469831249,1.5295394831249496,1.3151474359801063,target,10.0,0.20256395711611555,,False,16,17,executed,
CRWD,2025-04-30,baseline_a,2025-04-30T14:25:00+00:00,2025-04-30T14:20:00+00:00,2025-04-30T14:25:00+00:00,2025-04-30T14:25:00+00:00,422.9,423.11144999999993,421.58868,425.3956049999998,1.5227699999999231,2025-04-30T14:45:00+00:00,2025-04-30T14:40:00+00:00,421.58868,421.37788566000006,-1.733564339999873,-1.1384282196260502,stop,20.0,0.18841114073401785,,False,11,14,executed,
CSCO,2025-04-01,baseline_a,2025-04-01T14:45:00+00:00,2025-04-01T14:40:00+00:00,2025-04-01T14:45:00+00:00,2025-04-01T14:45:00+00:00,61.545,61.5757725,61.41423,61.81808624999999,0.16154249999999593,2025-04-01T15:10:00+00:00,2025-04-01T15:05:00+00:00,61.81808624999999,61.78717720687499,0.21140470687499402,1.3086630878870846,target,25.0,-0.0053475935828876725,,False,15,19,executed,
CSCO,2025-04-02,baseline_a,2025-04-02T15:30:00+00:00,2025-04-02T15:25:00+00:00,2025-04-02T15:30:00+00:00,2025-04-02T15:30:00+00:00,61.72,61.750859999999996,61.599145,61.97843249999999,0.15171499999999583,2025-04-02T15:40:00+00:00,2025-04-02T15:35:00+00:00,61.599145,61.568345427500006,-0.18251457249998992,-1.2030094090893777,stop,10.0,-0.009560849133041702,,False,24,25,executed,
CSCO,2025-04-03,baseline_a,2025-04-03T15:05:00+00:00,2025-04-03T15:00:00+00:00,2025-04-03T15:05:00+00:00,2025-04-03T15:05:00+00:00,58.225,58.2541125,58.0958851,58.4914536,0.15822740000000124,2025-04-03T15:10:00+00:00,2025-04-03T15:05:00+00:00,58.0958851,58.06683715745,-0.18727534254999512,-1.1835835168244795,stop,5.0,-0.037757251660994945,,False,19,19,executed,
CSCO,2025-04-04,baseline_a,2025-04-04T15:05:00+00:00,2025-04-04T15:00:00+00:00,2025-04-04T15:05:00+00:00,2025-04-04T15:05:00+00:00,56.675,56.703337499999996,56.11666,57.583353749999986,0.5866774999999933,2025-04-04T15:30:00+00:00,2025-04-04T15:25:00+00:00,56.11666,56.08860167,-0.6147358299999937,-1.0478258157164724,stop,25.0,-0.0811861934856587,,False,19,23,executed,
CSCO,2025-04-07,baseline_a,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,55.29,55.317645,53.21235,58.475587499999996,2.105294999999998,2025-04-07T19:45:00+00:00,2025-04-07T19:40:00+00:00,54.28,54.252860000000005,-1.0647849999999934,-0.5057652253009647,time,330.0,-0.13628261221844115,,False,9,74,executed,
CSCO,2025-04-08,baseline_a,2025-04-08T14:00:00+00:00,2025-04-08T13:55:00+00:00,2025-04-08T14:00:00+00:00,2025-04-08T14:00:00+00:00,55.355,55.38267749999999,55.202324999999995,55.65320624999999,0.18035249999999792,2025-04-08T14:10:00+00:00,2025-04-08T14:05:00+00:00,55.65320624999999,55.62537964687499,0.24270214687499703,1.3457099118393137,target,10.0,-0.11278561011181333,,False,6,7,executed,
CSCO,2025-04-09,baseline_a,2025-04-09T15:05:00+00:00,2025-04-09T15:00:00+00:00,2025-04-09T15:05:00+00:00,2025-04-09T15:05:00+00:00,53.01,53.036505,52.64349,53.62602749999999,0.39301499999999834,2025-04-09T17:05:00+00:00,2025-04-09T17:00:00+00:00,53.62602749999999,53.59921448625,0.5627094862500002,1.431776105873828,target,120.0,-0.14017177118781393,,False,19,42,executed,
CSCO,2025-04-11,baseline_a,2025-04-11T14:00:00+00:00,2025-04-11T13:55:00+00:00,2025-04-11T14:00:00+00:00,2025-04-11T14:00:00+00:00,57.03,57.058515,56.981472499999995,57.17407875000001,0.07704250000000457,2025-04-11T14:05:00+00:00,2025-04-11T14:00:00+00:00,56.981472499999995,56.952981763749996,-0.10553323625000388,-1.3698054482914965,stop,5.0,-0.08167233835683033,,False,6,6,executed,
CSCO,2025-04-16,baseline_a,2025-04-16T14:35:00+00:00,2025-04-16T14:30:00+00:00,2025-04-16T14:35:00+00:00,2025-04-16T14:35:00+00:00,56.685,56.713342499999996,56.576657499999996,56.918369999999996,0.13668499999999995,2025-04-16T15:25:00+00:00,2025-04-16T15:20:00+00:00,56.918369999999996,56.889910815,0.17656831500000436,1.291789991586527,target,50.0,-0.08329282126073571,,False,13,22,executed,
CSCO,2025-04-17,baseline_a,2025-04-17T14:00:00+00:00,2025-04-17T13:55:00+00:00,2025-04-17T14:00:00+00:00,2025-04-17T14:00:00+00:00,56.18,56.20809,56.0619,56.427375,0.14618999999999716,2025-04-17T14:15:00+00:00,2025-04-17T14:10:00+00:00,56.0619,56.03386905000001,-0.1742209499999916,-1.191743279294035,stop,15.0,-0.08928860800518551,,False,6,8,executed,
CSCO,2025-04-21,baseline_a,2025-04-21T14:45:00+00:00,2025-04-21T14:40:00+00:00,2025-04-21T14:45:00+00:00,2025-04-21T14:45:00+00:00,54.735,54.762367499999996,54.70263,54.85197374999999,0.05973749999999711,2025-04-21T14:50:00+00:00,2025-04-21T14:45:00+00:00,54.70263,54.675278685,-0.08708881499999421,-1.4578583804142862,stop,5.0,-0.10581753362502028,,False,15,15,executed,
CSCO,2025-04-22,baseline_a,2025-04-22T15:25:00+00:00,2025-04-22T15:20:00+00:00,2025-04-22T15:25:00+00:00,2025-04-22T15:25:00+00:00,55.045,55.0725225,54.98748,55.20008625,0.08504250000000013,2025-04-22T15:35:00+00:00,2025-04-22T15:30:00+00:00,54.98748,54.95998626,-0.11253623999999718,-1.3232941176470236,stop,10.0,-0.10516934046345815,,False,23,24,executed,
CSCO,2025-04-23,baseline_a,2025-04-23T14:20:00+00:00,2025-04-23T14:15:00+00:00,2025-04-23T14:20:00+00:00,2025-04-23T14:20:00+00:00,56.53,56.558265,56.381735,56.82306,0.17652999999999963,2025-04-23T14:30:00+00:00,2025-04-23T14:25:00+00:00,56.82306,56.79464847,0.23638346999999982,1.339055514643405,target,10.0,-0.09009884945713827,,False,10,11,executed,
CSCO,2025-04-25,baseline_a,2025-04-25T14:10:00+00:00,2025-04-25T14:05:00+00:00,2025-04-25T14:10:00+00:00,2025-04-25T14:10:00+00:00,56.46,56.488229999999994,56.256769999999996,56.83541999999999,0.23145999999999844,2025-04-25T14:25:00+00:00,2025-04-25T14:20:00+00:00,56.256769999999996,56.228641615,-0.2595883849999936,-1.1215259008035745,stop,15.0,-0.08847836655323288,,False,8,10,executed,
CSCO,2025-04-29,baseline_a,2025-04-29T14:45:00+00:00,2025-04-29T14:40:00+00:00,2025-04-29T14:45:00+00:00,2025-04-29T14:45:00+00:00,57.03,57.058515,56.98158,57.1739175,0.07693499999999887,2025-04-29T14:55:00+00:00,2025-04-29T14:50:00+00:00,56.98158,56.95308921,-0.10542578999999819,-1.3703228699551535,stop,10.0,-0.08134824177604931,,False,15,16,executed,
CSCO,2025-04-30,baseline_a,2025-04-30T14:30:00+00:00,2025-04-30T14:25:00+00:00,2025-04-30T14:30:00+00:00,2025-04-30T14:30:00+00:00,56.88,56.90844,56.786559999999994,57.091260000000005,0.12188000000000443,2025-04-30T15:00:00+00:00,2025-04-30T14:55:00+00:00,57.091260000000005,57.06271437000001,0.1542743700000102,1.2657890548080457,target,30.0,-0.07470426187003726,,False,12,17,executed,
CVX,2025-04-01,baseline_a,2025-04-01T15:20:00+00:00,2025-04-01T15:15:00+00:00,2025-04-01T15:20:00+00:00,2025-04-01T15:20:00+00:00,168.03,168.114015,167.915975,168.41107499999998,0.19803999999999178,2025-04-01T15:25:00+00:00,2025-04-01T15:20:00+00:00,167.915975,167.83201701250002,-0.2819979874999774,-1.4239445945263034,stop,5.0,0.0,,False,22,22,executed,
CVX,2025-04-03,baseline_a,2025-04-03T14:45:00+00:00,2025-04-03T14:40:00+00:00,2025-04-03T14:45:00+00:00,2025-04-03T14:45:00+00:00,158.8443,158.92372215,158.2605775,159.918439125,0.6631446499999925,2025-04-03T14:55:00+00:00,2025-04-03T14:50:00+00:00,158.2605775,158.18144721125003,-0.7422749387499721,-1.1193258344917365,stop,10.0,-0.04285970470440545,,False,15,16,executed,
CVX,2025-04-04,baseline_a,2025-04-04T15:00:00+00:00,2025-04-04T14:55:00+00:00,2025-04-04T15:00:00+00:00,2025-04-04T15:00:00+00:00,147.01,147.08350499999997,146.44648,148.03904249999994,0.6370249999999658,2025-04-04T15:05:00+00:00,2025-04-04T15:00:00+00:00,148.03904249999994,147.96502297874994,0.8815179787499687,1.3838043699227127,target,5.0,-0.09286269352621195,,False,18,18,executed,
CVX,2025-04-07,baseline_a,2025-04-07T14:15:00+00:00,2025-04-07T14:10:00+00:00,2025-04-07T14:15:00+00:00,2025-04-07T14:15:00+00:00,144.39,144.46219499999998,139.7228475,151.57121624999996,4.73934749999998,2025-04-07T14:30:00+00:00,2025-04-07T14:25:00+00:00,139.7228475,139.65298607625002,-4.809208923749964,-1.01474072617591,stop,15.0,-0.1707215015840756,,False,9,11,executed,
CVX,2025-04-08,baseline_a,2025-04-08T14:00:00+00:00,2025-04-08T13:55:00+00:00,2025-04-08T14:00:00+00:00,2025-04-08T14:00:00+00:00,143.03,143.101515,142.5684825,143.90106375000005,0.5330325000000187,2025-04-08T14:10:00+00:00,2025-04-08T14:05:00+00:00,143.90106375000005,143.82911321812506,0.7275982181250527,1.365016613668073,target,10.0,-0.1383226732022236,,False,6,7,executed,
CVX,2025-04-09,baseline_a,2025-04-09T14:05:00+00:00,2025-04-09T14:00:00+00:00,2025-04-09T14:05:00+00:00,2025-04-09T14:05:00+00:00,135.67,135.737835,134.6621725,137.35132875,1.0756624999999929,2025-04-09T14:10:00+00:00,2025-04-09T14:05:00+00:00,134.6621725,134.59484141375,-1.142993586249986,-1.0625949926208207,stop,5.0,-0.1928985593878892,,False,7,7,executed,
CVX,2025-04-11,baseline_a,2025-04-11T15:30:00+00:00,2025-04-11T15:25:00+00:00,2025-04-11T15:30:00+00:00,2025-04-11T15:30:00+00:00,132.685,132.7513425,132.22365499999998,133.54287375,0.5276875000000132,2025-04-11T16:15:00+00:00,2025-04-11T16:10:00+00:00,133.54287375,133.476102313125,0.7247598131250186,1.3734640542461218,target,45.0,-0.1891326439117699,,False,24,32,executed,
